GeneID	padj	pvalue	lfcSE	stat	log2FoldChange	baseMean	Symbol	Description
79541	2.46e-04	2.42e-05	0.134	-4.22252	-0.5659591	98.59	OR2A4	olfactory receptor family 2 subfamily A member 4
5977	2.50e-04	2.46e-05	0.0375	4.218565	0.1582379	2765.41	DPF2	double PHD fingers 2
5480	2.50e-04	2.46e-05	0.0784	4.218247	0.3305794	894.91	PPIC	peptidylprolyl isomerase C
10061	2.52e-04	2.48e-05	0.0811	4.216748	0.3419408	2564.27	ABCF2	ATP binding cassette subfamily F member 2
128218	2.52e-04	2.48e-05	0.1245	4.216194	0.5248501	356.78	TMEM125	transmembrane protein 125
57530	2.54e-04	2.50e-05	0.0881	4.214567	0.3714723	1884.36	CGN	cingulin
6728	2.54e-04	2.50e-05	0.0779	4.214599	0.3282744	1532.04	SRP19	signal recognition particle 19
55003	2.54e-04	2.50e-05	0.13	4.214532	0.5478512	1099.64	PAK1IP1	PAK1 interacting protein 1
55698	2.54e-04	2.50e-05	0.1177	-4.214598	-0.496005	191.89	RADIL	Rap associating with DIL domain
84258	2.54e-04	2.51e-05	0.1394	-4.213947	-0.5872462	270.34	SYT3	synaptotagmin 3
51768	2.55e-04	2.52e-05	0.0679	4.213337	0.2860688	2914.91	TM7SF3	transmembrane 7 superfamily member 3
57003	2.55e-04	2.52e-05	0.0359	4.21315	0.1511232	7202.86	CCDC47	coiled-coil domain containing 47
550643	2.61e-04	2.58e-05	0.0667	4.208052	0.2805863	1040.04	NBDY	negative regulator of P-body association
55753	2.62e-04	2.59e-05	0.1181	-4.206681	-0.4966013	1264.52	OGDHL	oxoglutarate dehydrogenase L
6696	2.66e-04	2.63e-05	0.2112	4.203573	0.8876569	90.6	SPP1	secreted phosphoprotein 1
25945	2.68e-04	2.65e-05	0.0379	4.201654	0.1591378	7380.22	NECTIN3	nectin cell adhesion molecule 3
27040	2.68e-04	2.65e-05	0.1969	4.20146	0.8273171	170.54	LAT	linker for activation of T cells
105377205	2.68e-04	2.66e-05	0.4227	-4.201046	-1.7757956	9.49	LOC105377205	uncharacterized LOC105377205
642846	2.71e-04	2.68e-05	0.0517	-4.198778	-0.2171875	1460.42	LOC642846	DEAD/H (Asp-Glu-Ala-Asp/His) box polypeptide 11-like
55610	2.72e-04	2.70e-05	0.0778	4.197728	0.3264491	715.11	VPS50	VPS50 subunit of EARP/GARPII complex
90249	2.75e-04	2.73e-05	0.1075	-4.194809	-0.4509585	723.31	UNC5A	unc-5 netrin receptor A
144165	2.77e-04	2.75e-05	0.1148	-4.193032	-0.4814518	131.18	PRICKLE1	prickle planar cell polarity protein 1
1831	2.78e-04	2.76e-05	0.1884	-4.192167	-0.7896065	585.05	TSC22D3	TSC22 domain family member 3
29058	2.79e-04	2.77e-05	0.0416	4.191395	0.1744284	2242.23	TMEM230	transmembrane protein 230
5931	2.79e-04	2.77e-05	0.06	-4.191396	-0.2513022	6136.52	RBBP7	RB binding protein 7, chromatin remodeling factor
6059	2.79e-04	2.78e-05	0.0477	4.191155	0.2000507	6505.55	ABCE1	ATP binding cassette subfamily E member 1
3340	2.81e-04	2.80e-05	0.0944	4.189305	0.3953116	2872.05	NDST1	N-deacetylase and N-sulfotransferase 1
6392	2.81e-04	2.80e-05	0.0953	-4.188919	-0.3990194	2733.08	SDHD	succinate dehydrogenase complex subunit D
55226	2.86e-04	2.85e-05	0.0522	4.184969	0.2186456	4997.94	NAT10	N-acetyltransferase 10
8820	2.88e-04	2.87e-05	0.1324	-4.18366	-0.5538833	96.02	HESX1	HESX homeobox 1
5908	2.90e-04	2.90e-05	0.0318	4.181384	0.1331557	2988.82	RAP1B	RAP1B, member of RAS oncogene family
9843	2.91e-04	2.90e-05	0.3375	4.181055	1.4109825	34.45	HEPH	hephaestin
2709	2.92e-04	2.92e-05	0.1574	4.179501	0.6578915	176.51	GJB5	gap junction protein beta 5
79633	2.93e-04	2.93e-05	0.0981	-4.178934	-0.4097854	601.87	FAT4	FAT atypical cadherin 4
5372	2.93e-04	2.93e-05	0.0619	-4.178783	-0.2586638	823.91	PMM1	phosphomannomutase 1
10262	2.96e-04	2.96e-05	0.0668	4.176425	0.2789429	3061.02	SF3B4	splicing factor 3b subunit 4
8630	2.96e-04	2.96e-05	0.1428	-4.176528	-0.5962397	84.38	HSD17B6	hydroxysteroid 17-beta dehydrogenase 6
146227	2.97e-04	2.98e-05	0.254	-4.175244	-1.0603327	82.57	BEAN1	brain expressed associated with NEDD4 1
125931	3.01e-04	3.01e-05	0.3343	-4.172435	-1.3948558	14.84	CEACAM20	CEA cell adhesion molecule 20
105371024	3.02e-04	3.03e-05	0.3966	4.171396	1.6543638	14.77	LOC105371024	uncharacterized LOC105371024
22954	3.03e-04	3.04e-05	0.1062	4.170627	0.4429939	1509.28	TRIM32	tripartite motif containing 32
55704	3.05e-04	3.06e-05	0.0973	-4.169165	-0.4054691	1922.51	CCDC88A	coiled-coil domain containing 88A
10808	3.06e-04	3.07e-05	0.0654	4.16793	0.2724349	7373.34	HSPH1	heat shock protein family H (Hsp110) member 1
79158	3.06e-04	3.08e-05	0.0449	4.167766	0.1869767	2974.74	GNPTAB	N-acetylglucosamine-1-phosphate transferase subunits alpha and beta
65264	3.08e-04	3.10e-05	0.0478	4.166119	0.1992605	7014.32	UBE2Z	ubiquitin conjugating enzyme E2 Z
105370489	3.09e-04	3.11e-05	0.1513	-4.165557	-0.630251	61.77	LOC105370489	uncharacterized LOC105370489
57050	3.10e-04	3.13e-05	0.061	4.164089	0.253827	2096	UTP3	UTP3 small subunit processome component
85302	3.10e-04	3.13e-05	0.0821	-4.164066	-0.3419561	964.11	FBF1	Fas binding factor 1
1515	3.16e-04	3.18e-05	0.145	-4.159941	-0.6032884	799.84	CTSV	cathepsin V
102724404	3.17e-04	3.19e-05	0.2277	-4.159282	-0.9469747	32.59	NIPAL4-DT	NIPAL4 divergent transcript
130557	3.17e-04	3.20e-05	0.1178	4.159044	0.4897487	527.63	ZNF513	zinc finger protein 513
50813	3.17e-04	3.20e-05	0.0609	4.158977	0.2531912	2397.39	COPS7A	COP9 signalosome subunit 7A
57493	3.18e-04	3.21e-05	0.1207	-4.158085	-0.502017	473.23	HEG1	heart development protein with EGF like domains 1
134145	3.19e-04	3.22e-05	0.0678	4.157325	0.2819418	436.97	ATPSCKMT	ATP synthase c subunit lysine N-methyltransferase
6675	3.19e-04	3.23e-05	0.0569	-4.156933	-0.2365446	1863.35	UAP1	UDP-N-acetylglucosamine pyrophosphorylase 1
23300	3.20e-04	3.23e-05	0.0376	4.15656	0.1562976	3717.51	ATMIN	ATM interactor
79625	3.20e-04	3.24e-05	0.4283	-4.15615	-1.7800491	16.63	NDNF	neuron derived neurotrophic factor
26133	3.22e-04	3.26e-05	0.0416	4.15442	0.1728042	3745.09	TRPC4AP	transient receptor potential cation channel subfamily C member 4 associated protein
5742	3.22e-04	3.26e-05	0.1348	-4.154243	-0.5598823	420.83	PTGS1	prostaglandin-endoperoxide synthase 1
112268437	3.23e-04	3.27e-05	0.0891	4.153751	0.3700555	256.51	LOC112268437	uncharacterized protein FLJ45252
4776	3.24e-04	3.28e-05	0.1179	-4.153117	-0.4894772	343.77	NFATC4	nuclear factor of activated T cells 4
105747689	3.24e-04	3.29e-05	0.2389	-4.152343	-0.9921644	112.19	NABP1-OT1	replaced by ID 64859
3655	3.26e-04	3.31e-05	0.0825	-4.151144	-0.3426457	6348	ITGA6	integrin subunit alpha 6
24142	3.30e-04	3.35e-05	0.1104	-4.148003	-0.4579888	282.47	NAA80	N-alpha-acetyltransferase 80, NatH catalytic subunit
197259	3.33e-04	3.38e-05	0.1328	4.146365	0.5507688	295.15	MLKL	mixed lineage kinase domain like pseudokinase
105372717	3.33e-04	3.38e-05	0.1141	-4.146137	-0.4731192	136.6	LOC105372717	uncharacterized LOC105372717
122509	3.34e-04	3.39e-05	0.0614	-4.145222	-0.2545239	453.58	IFI27L1	interferon alpha inducible protein 27 like 1
84135	3.36e-04	3.42e-05	0.1053	4.143412	0.4364437	1302.44	UTP15	UTP15 small subunit processome component
112267877	3.39e-04	3.45e-05	0.1764	-4.141372	-0.7304114	78.42	PPP1CB-DT	PPP1CB divergent transcript
63906	3.40e-04	3.46e-05	0.09	4.140745	0.3727451	494.68	GPATCH3	G-patch domain containing 3
9926	3.40e-04	3.46e-05	0.0823	-4.140791	-0.3408825	3182.25	LPGAT1	lysophosphatidylglycerol acyltransferase 1
202052	3.41e-04	3.48e-05	0.0762	-4.139717	-0.3153617	326.95	DNAJC18	DnaJ heat shock protein family (Hsp40) member C18
9444	3.42e-04	3.49e-05	0.1629	-4.138816	-0.6741091	978.83	QKI	QKI, KH domain containing RNA binding
100532735	3.43e-04	3.51e-05	0.085	4.137878	0.3516491	974.28	INO80B-WBP1	INO80B-WBP1 readthrough (NMD candidate)
27242	3.43e-04	3.51e-05	0.0989	4.137792	0.4093069	4169.6	TNFRSF21	TNF receptor superfamily member 21
8120	3.45e-04	3.52e-05	0.2399	-4.136909	-0.9925091	30.55	AP3B2	adaptor related protein complex 3 subunit beta 2
84803	3.45e-04	3.52e-05	0.0814	4.136774	0.3367785	1227.92	GPAT3	glycerol-3-phosphate acyltransferase 3
5820	3.46e-04	3.54e-05	0.0822	4.135559	0.3397873	1626.17	PVT1	Pvt1 oncogene
136051	3.49e-04	3.57e-05	0.0695	4.133868	0.287395	466.06	ZNF786	zinc finger protein 786
284654	3.49e-04	3.57e-05	0.2432	-4.133601	-1.0051519	26.21	RSPO1	R-spondin 1
55139	3.49e-04	3.58e-05	0.0739	-4.133273	-0.3055091	2607.54	ANKZF1	ankyrin repeat and zinc finger peptidyl tRNA hydrolase 1
442213	3.49e-04	3.58e-05	0.2527	4.133167	1.0446122	302.11	PTCHD4	patched domain containing 4
10390	3.50e-04	3.59e-05	0.0511	-4.132348	-0.2109928	1171.88	CEPT1	choline/ethanolamine phosphotransferase 1
100128361	3.50e-04	3.59e-05	0.1672	4.13208	0.6910144	63.5	LOC100128361	uncharacterized LOC100128361
164656	3.51e-04	3.60e-05	0.1334	-4.131682	-0.5509629	137.98	TMPRSS6	transmembrane serine protease 6
9325	3.51e-04	3.61e-05	0.0659	4.131276	0.2722435	945.25	TRIP4	thyroid hormone receptor interactor 4
2081	3.51e-04	3.61e-05	0.0663	-4.131321	-0.2737247	1237.91	ERN1	endoplasmic reticulum to nucleus signaling 1
57727	3.51e-04	3.61e-05	0.0715	4.131249	0.2954875	1516.17	NCOA5	nuclear receptor coactivator 5
10488	3.51e-04	3.61e-05	0.0836	4.131102	0.3454049	919.82	CREB3	cAMP responsive element binding protein 3
23214	3.53e-04	3.64e-05	0.0487	4.129473	0.2010427	6391.04	XPO6	exportin 6
51645	3.54e-04	3.64e-05	0.054	4.129009	0.2229499	1381.45	PPIL1	peptidylprolyl isomerase like 1
7093	3.54e-04	3.64e-05	0.1386	-4.12895	-0.5724707	106.65	TLL2	tolloid like 2
55269	3.54e-04	3.64e-05	0.0502	4.129046	0.2072756	2346.56	PSPC1	paraspeckle component 1
10772	3.54e-04	3.65e-05	0.0335	4.128312	0.1384496	6303.58	SRSF10	serine and arginine rich splicing factor 10
246175	3.54e-04	3.66e-05	0.1201	-4.128152	-0.495593	1336.73	CNOT6L	CCR4-NOT transcription complex subunit 6 like
113278	3.54e-04	3.66e-05	0.0791	4.127994	0.3265951	628.53	SLC52A3	solute carrier family 52 member 3
163859	3.55e-04	3.67e-05	0.0371	4.127406	0.152922	1529.48	SDE2	SDE2 telomere maintenance homolog
65095	3.55e-04	3.67e-05	0.0562	4.127166	0.2320656	2558	KRI1	KRI1 homolog
51754	3.57e-04	3.69e-05	0.0892	-4.126292	-0.3679381	580.07	TMEM8B	transmembrane protein 8B
9153	3.57e-04	3.69e-05	0.1793	-4.126222	-0.7397726	47.88	SLC28A2	solute carrier family 28 member 2
83746	3.60e-04	3.72e-05	0.0975	4.12416	0.4019505	1103.4	L3MBTL2	L3MBTL histone methyl-lysine binding protein 2
1975	3.60e-04	3.72e-05	0.0661	-4.123912	-0.2726272	34543.09	EIF4B	eukaryotic translation initiation factor 4B
100129361	3.60e-04	3.73e-05	0.099	4.123631	0.4084378	454.01	SMIM10L1	small integral membrane protein 10 like 1
256435	3.62e-04	3.75e-05	0.1443	-4.122233	-0.5946924	143.24	ST6GALNAC3	ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 3
10569	3.62e-04	3.76e-05	0.0457	-4.121956	-0.1883833	1789.22	SLU7	SLU7 homolog, splicing factor
1606	3.63e-04	3.77e-05	0.1463	4.121131	0.6027779	2031.96	DGKA	diacylglycerol kinase alpha
643911	3.64e-04	3.78e-05	0.1376	-4.120403	-0.5668375	149.04	CRNDE	colorectal neoplasia differentially expressed
9842	3.64e-04	3.79e-05	0.0644	4.120195	0.2652904	1173.7	PLEKHM1	pleckstrin homology and RUN domain containing M1
100506544	3.65e-04	3.79e-05	0.0982	4.119854	0.404444	207.02	L3MBTL2-AS1	L3MBTL2 antisense RNA 1
79679	3.66e-04	3.81e-05	0.3252	4.118989	1.3392996	24.51	VTCN1	V-set domain containing T cell activation inhibitor 1
10973	3.66e-04	3.80e-05	0.128	4.119038	0.5272208	3982.11	ASCC3	activating signal cointegrator 1 complex subunit 3
2145	3.66e-04	3.80e-05	0.0525	-4.119136	-0.2162962	1543.63	EZH1	enhancer of zeste 1 polycomb repressive complex 2 subunit
2799	3.67e-04	3.82e-05	0.0286	4.117846	0.1178485	4532.68	GNS	glucosamine (N-acetyl)-6-sulfatase
7475	3.69e-04	3.85e-05	0.2049	-4.116408	-0.843501	133.34	WNT6	Wnt family member 6
54458	3.74e-04	3.89e-05	0.0483	4.113734	0.1988072	4128.45	PRR13	proline rich 13
1512	3.77e-04	3.93e-05	0.0619	-4.111404	-0.2545499	669.98	CTSH	cathepsin H
9227	3.77e-04	3.94e-05	0.0833	-4.110932	-0.3422425	309.32	LRAT	lecithin retinol acyltransferase
2009	3.77e-04	3.94e-05	0.0731	-4.110977	-0.3007135	381.92	EML1	EMAP like 1
79894	3.77e-04	3.94e-05	0.0511	4.110808	0.2101313	1082.28	ZNF672	zinc finger protein 672
527	3.78e-04	3.95e-05	0.0496	4.11066	0.20386	3186.46	ATP6V0C	ATPase H+ transporting V0 subunit c
93134	3.80e-04	3.97e-05	0.0882	4.109009	0.3623309	1349.57	ZNF561	zinc finger protein 561
11163	3.81e-04	3.98e-05	0.0599	-4.108419	-0.2459508	1936.5	NUDT4	nudix hydrolase 4
9825	3.81e-04	3.98e-05	0.0793	4.108403	0.3257857	537.73	SPATA2	spermatogenesis associated 2
5886	3.84e-04	4.02e-05	0.0494	-4.10617	-0.2028052	2871.09	RAD23A	RAD23 homolog A, nucleotide excision repair protein
27238	3.84e-04	4.02e-05	0.0622	-4.106269	-0.2552066	835.28	GPKOW	G-patch domain and KOW motifs
148534	3.85e-04	4.03e-05	0.1657	-4.105723	-0.6803911	880.11	TLCD4	TLC domain containing 4
10296	3.85e-04	4.04e-05	0.0517	4.105342	0.2123958	3543.48	MAEA	macrophage erythroblast attacher, E3 ubiquitin ligase
284161	3.86e-04	4.05e-05	0.0679	-4.104632	-0.2788565	490.8	GDPD1	glycerophosphodiester phosphodiesterase domain containing 1
2122	3.87e-04	4.06e-05	0.1146	4.104056	0.4703457	132.27	MECOM	MDS1 and EVI1 complex locus
147166	3.87e-04	4.06e-05	0.1118	4.103946	0.4590065	497.62	TRIM16L	tripartite motif containing 16 like
55731	3.87e-04	4.06e-05	0.0671	4.103857	0.275192	990.72	FAM222B	family with sequence similarity 222 member B
2819	3.93e-04	4.13e-05	0.1822	4.099818	0.7468097	90.7	GPD1	glycerol-3-phosphate dehydrogenase 1
5432	3.94e-04	4.14e-05	0.0409	4.099307	0.1678145	2920.12	POLR2C	RNA polymerase II subunit C
92840	3.94e-04	4.15e-05	0.0534	-4.098965	-0.2190188	1477.77	REEP6	receptor accessory protein 6
23307	3.96e-04	4.16e-05	0.0734	4.098142	0.3009639	1416.98	FKBP15	FKBP prolyl isomerase family member 15
4343	3.97e-04	4.18e-05	0.055	4.097276	0.2252676	5727.32	MOV10	Mov10 RISC complex RNA helicase
753	4.00e-04	4.21e-05	0.1925	-4.09559	-0.7882436	62.03	LDLRAD4	low density lipoprotein receptor class A domain containing 4
91752	4.00e-04	4.21e-05	0.1643	4.095402	0.6729875	63.75	ZNF804A	zinc finger protein 804A
80345	4.00e-04	4.22e-05	0.0919	4.095235	0.3763538	200.15	ZSCAN16	zinc finger and SCAN domain containing 16
257106	4.02e-04	4.25e-05	0.2007	4.093238	0.8213113	51.52	ARHGAP30	Rho GTPase activating protein 30
6578	4.02e-04	4.25e-05	0.3717	-4.09319	-1.5213383	13.28	SLCO2A1	solute carrier organic anion transporter family member 2A1
138065	4.02e-04	4.25e-05	0.3397	-4.093364	-1.3905823	15.4	RNF183	ring finger protein 183
8650	4.02e-04	4.25e-05	0.0664	-4.093272	-0.2717434	2243.09	NUMB	NUMB endocytic adaptor protein
54431	4.04e-04	4.27e-05	0.0769	4.092128	0.3145911	5900.52	DNAJC10	DnaJ heat shock protein family (Hsp40) member C10
9927	4.05e-04	4.29e-05	0.0364	4.0913	0.1488506	5530.15	MFN2	mitofusin 2
840	4.06e-04	4.30e-05	0.0789	4.090867	0.3226741	1761.98	CASP7	caspase 7
79833	4.07e-04	4.31e-05	0.0822	4.09013	0.3360151	618.05	GEMIN6	gem nuclear organelle associated protein 6
442421	4.07e-04	4.32e-05	0.2422	4.089862	0.9905424	28.64	PTGER4P2-CDK2AP2P2	PTGER4P2-CDK2AP2P2 readthrough, transcribed pseudogene
55075	4.09e-04	4.33e-05	0.1228	-4.088916	-0.5020355	2063.59	UACA	uveal autoantigen with coiled-coil domains and ankyrin repeats
23133	4.09e-04	4.34e-05	0.0436	4.088832	0.1784067	1779.43	PHF8	PHD finger protein 8
51157	4.09e-04	4.34e-05	0.1005	4.088636	0.4107154	742.56	ZNF580	zinc finger protein 580
130814	4.13e-04	4.38e-05	0.0506	-4.086332	-0.2068357	1285.16	SLC66A3	solute carrier family 66 member 3
101927730	4.13e-04	4.39e-05	0.1375	-4.085874	-0.5618421	121.15	SERPINB9-AS1	SERPINB9 antisense RNA 1
2615	4.13e-04	4.40e-05	0.1975	-4.085656	-0.8070157	48.59	LRRC32	leucine rich repeat containing 32
85015	4.14e-04	4.41e-05	0.0505	-4.085	-0.2062493	1210.91	USP45	ubiquitin specific peptidase 45
100131551	4.17e-04	4.43e-05	0.441	-4.083633	-1.8009804	25.95	LINC00887	long intergenic non-protein coding RNA 887
26084	4.17e-04	4.44e-05	0.0785	-4.083371	-0.3206124	670.96	ARHGEF26	Rho guanine nucleotide exchange factor 26
26112	4.17e-04	4.45e-05	0.0839	4.083018	0.3424939	458.61	CCDC69	coiled-coil domain containing 69
7146	4.18e-04	4.46e-05	0.1755	-4.082465	-0.7163183	48.81	TNXA	tenascin XA (pseudogene)
643382	4.19e-04	4.46e-05	0.1706	4.082155	0.6965735	52.04	TMEM253	transmembrane protein 253
112703	4.20e-04	4.48e-05	0.0913	4.081106	0.3726459	705.92	GARIN5A	golgi associated RAB2 interactor 5A
6838	4.23e-04	4.51e-05	0.0794	4.079442	0.3238574	2116.02	SURF6	surfeit 6
100507003	4.23e-04	4.52e-05	0.0944	4.079185	0.3852517	448.4	GFY	golgi associated olfactory signaling regulator
84305	4.24e-04	4.52e-05	0.071	4.078917	0.2894205	511.28	PYM1	PYM homolog 1, exon junction complex associated factor
27141	4.24e-04	4.53e-05	0.0427	4.078669	0.1740806	1220.45	CIDEB	cell death inducing DFFA like effector b
23761	4.25e-04	4.54e-05	0.0582	4.078049	0.2373331	1650.14	PISD	phosphatidylserine decarboxylase
54880	4.25e-04	4.55e-05	0.0511	4.077504	0.2085262	2312.27	BCOR	BCL6 corepressor
112479	4.27e-04	4.57e-05	0.0677	4.076705	0.2758296	952.7	ERI2	ERI1 exoribonuclease family member 2
10989	4.28e-04	4.58e-05	0.0406	-4.076069	-0.1654896	4568.07	IMMT	inner membrane mitochondrial protein
64925	4.28e-04	4.58e-05	0.0601	4.075996	0.2450509	970.43	CCDC71	coiled-coil domain containing 71
85450	4.28e-04	4.58e-05	0.0998	-4.075923	-0.4067717	1237.36	ITPRIP	inositol 1,4,5-trisphosphate receptor interacting protein
255394	4.28e-04	4.59e-05	0.1066	-4.07548	-0.4346484	378.32	TCP11L2	t-complex 11 like 2
1267	4.28e-04	4.59e-05	0.0493	4.075359	0.2007695	3232.43	CNP	2',3'-cyclic nucleotide 3' phosphodiesterase
26234	4.31e-04	4.63e-05	0.0503	4.073689	0.2049827	1131.31	FBXL5	F-box and leucine rich repeat protein 5
100529257	4.32e-04	4.64e-05	0.0696	4.073097	0.2836296	660.18	SYNJ2BP-COX16	SYNJ2BP-COX16 readthrough
91012	4.33e-04	4.65e-05	0.0509	4.072583	0.2073417	1085.93	CERS5	ceramide synthase 5
9638	4.33e-04	4.66e-05	0.1508	-4.072135	-0.6141844	76.75	FEZ1	fasciculation and elongation protein zeta 1
339123	4.35e-04	4.68e-05	0.0472	4.071137	0.1919898	2999.16	JMJD8	jumonji domain containing 8
6182	4.37e-04	4.71e-05	0.0546	4.06971	0.2221994	4380.39	MRPL12	mitochondrial ribosomal protein L12
58496	4.39e-04	4.73e-05	0.1097	4.068484	0.4462707	376.39	LY6G5B	lymphocyte antigen 6 family member G5B
8204	4.41e-04	4.75e-05	0.1024	4.067359	0.4165949	1243.42	NRIP1	nuclear receptor interacting protein 1
10237	4.42e-04	4.77e-05	0.053	4.066835	0.2156403	1848.96	SLC35B1	solute carrier family 35 member B1
403341	4.45e-04	4.80e-05	0.0756	-4.065312	-0.3074589	664.65	ZBTB34	zinc finger and BTB domain containing 34
104	4.48e-04	4.83e-05	0.0682	-4.063499	-0.2771459	1168.47	ADARB1	adenosine deaminase RNA specific B1
54879	4.48e-04	4.84e-05	0.0551	4.063163	0.2237362	645.69	ST7L	suppression of tumorigenicity 7 like
26128	4.48e-04	4.84e-05	0.0536	4.0632	0.2178103	1416.05	KIFBP	kinesin family binding protein
752	4.49e-04	4.85e-05	0.0797	-4.062665	-0.3237009	541.5	FMNL1	formin like 1
23336	4.50e-04	4.87e-05	0.0993	-4.061978	-0.4034245	970.71	SYNM	synemin
1995	4.51e-04	4.88e-05	0.2728	4.061539	1.1078572	18.43	ELAVL3	ELAV like RNA binding protein 3
4253	4.52e-04	4.89e-05	0.0469	4.060922	0.1904507	1267.97	MIA2	MIA SH3 domain ER export factor 2
523	4.54e-04	4.91e-05	0.0968	4.059743	0.3928936	2843.19	ATP6V1A	ATPase H+ transporting V1 subunit A
23288	4.56e-04	4.94e-05	0.0771	4.058336	0.312939	2001.97	IQCE	IQ motif containing E
100130691	4.58e-04	4.96e-05	0.0893	-4.05729	-0.3623653	200.99	LOC100130691	Putative uncharacterized protein FLJ44553
9337	4.58e-04	4.96e-05	0.0815	-4.057318	-0.3304943	1922.77	CNOT8	CCR4-NOT transcription complex subunit 8
6273	4.58e-04	4.97e-05	0.0987	4.057099	0.4005706	339.72	S100A2	S100 calcium binding protein A2
595	4.58e-04	4.97e-05	0.1519	4.056979	0.6164434	25099.58	CCND1	cyclin D1
9862	4.58e-04	4.97e-05	0.0614	4.056923	0.2492576	4169.2	MED24	mediator complex subunit 24
3621	4.58e-04	4.98e-05	0.126	-4.056596	-0.5110326	993.59	ING1	inhibitor of growth family member 1
92270	4.59e-04	4.99e-05	0.0725	-4.056282	-0.2941123	725.21	ATP6AP1L	ATPase H+ transporting accessory protein 1 like (pseudogene)
51275	4.59e-04	4.99e-05	0.066	-4.055904	-0.2678221	794.17	MAPKAPK5-AS1	MAPKAPK5 antisense RNA 1
246330	4.60e-04	5.00e-05	0.0786	4.055582	0.3189326	420.78	PELI3	pellino E3 ubiquitin protein ligase family member 3
84948	4.61e-04	5.01e-05	0.1351	4.054934	0.5478192	620.67	TIGD5	tigger transposable element derived 5
101928095	4.63e-04	5.04e-05	0.172	-4.053769	-0.6970594	87.38	LOC101928095	uncharacterized LOC101928095
80308	4.64e-04	5.05e-05	0.0853	4.053234	0.3456525	1487.92	FLAD1	flavin adenine dinucleotide synthetase 1
93624	4.66e-04	5.08e-05	0.0644	4.051864	0.2610768	738.71	TADA2B	transcriptional adaptor 2B
83607	4.67e-04	5.10e-05	0.0555	4.051124	0.2248982	1712.63	AMMECR1L	AMMECR1 like
3589	4.68e-04	5.11e-05	0.1603	-4.05055	-0.6491286	90.83	IL11	interleukin 11
400685	4.69e-04	5.12e-05	0.2079	4.050266	0.8422123	41.99	LINC01801	long intergenic non-protein coding RNA 1801
9265	4.69e-04	5.12e-05	0.0514	-4.049994	-0.2081231	1524.42	CYTH3	cytohesin 3
118980	4.70e-04	5.13e-05	0.1278	4.049534	0.5176997	540.63	SFXN2	sideroflexin 2
100874085	4.71e-04	5.15e-05	0.0715	-4.048869	-0.2893221	396.81	NUCB1-AS1	NUCB1 antisense RNA 1
823	4.71e-04	5.15e-05	0.0856	4.048502	0.3465517	8957.55	CAPN1	calpain 1
128061	4.73e-04	5.18e-05	0.0772	4.047541	0.3124085	528.44	C1orf131	chromosome 1 open reading frame 131
55700	4.73e-04	5.18e-05	0.0668	4.047337	0.2703616	3195.57	MAP7D1	MAP7 domain containing 1
200931	4.76e-04	5.22e-05	0.2229	4.04561	0.901725	39.21	SLC51A	solute carrier family 51 subunit alpha
56267	4.77e-04	5.22e-05	0.0907	-4.045418	-0.3670462	780.51	KYAT3	kynurenine aminotransferase 3
84079	4.78e-04	5.24e-05	0.0945	-4.044839	-0.3821302	2624.05	ANKRD27	ankyrin repeat domain 27
10855	4.78e-04	5.24e-05	0.0796	-4.04465	-0.3217875	644.72	HPSE	heparanase
23658	4.79e-04	5.26e-05	0.0575	4.043811	0.2323809	1500.47	LSM5	LSM5 homolog, U6 small nuclear RNA and mRNA degradation associated
105376951	4.80e-04	5.27e-05	0.3475	-4.043303	-1.4049423	12.62	LOC105376951	uncharacterized LOC105376951
126432	4.85e-04	5.32e-05	0.153	4.040894	0.6183065	1372.66	RINL	Ras and Rab interactor like
9961	4.90e-04	5.39e-05	0.108	4.038195	0.4359535	4544.98	MVP	major vault protein
64856	4.92e-04	5.41e-05	0.1152	4.037337	0.4650849	1863.75	VWA1	von Willebrand factor A domain containing 1
